Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
194	516699078000779264	thanks for all of the recent love & support on twitch & yt! we will be giving away a huge toastystickers bundle soon so stay tuned )	0	0.0	0.0	0.0	thanks for all of the recent love & support on twitch & yt ! we will be give away a huge toastystickers bundle soon so stay tune )
195	517798883234033665	search warrant leads to arrest for cocaine sales in pleasanton 	0	0.0	0.0	0.0	search warrant lead to arrest for cocaine sale in pleasanton
196	518499273285959680	 real-life dolls that are creepier than ‘annabelle  real life dolls that are a million times scarier than annabelle no really	0	0.0	0.0	0.0	real-life doll that be creepy than ‘ annabelle real life doll that be a million time scary than annabelle no really
197	518926568031539201	bali womens one smooth u side support underwire bra - style    	0	0.0	0.0	0.0	bali womens one smooth u side support underwire bra - style
198	519171075109056513	vice president bidens visit to la likely to cause delays during rush hour heres list of areas to avoid 	0	0.0	0.0	0.0	vice president bidens visit to la likely to cause delay during rush hour here list of area to avoid
199	520620915722182656	not a full extend bro stop achaflocka mysportslegion welcome back kobe  he pushed off 😐😐😐	0	0.0	0.0	0.0	not a full extend bro stop achaflocka mysportslegion welcome back kobe he push off 😐😐😐
200	521767676302356480	is ebola a health care system mishap?	1	1.0	0.0	0.0	be ebola a health care system mishap ?
201	521850551571861505	social media is such an unnecessary thing that causes so much drama	0	0.0	0.0	0.0	social medium be such an unnecessary thing that cause so much drama
202	523665628230479872	but wait that was childish lemme stop ✋ lol	0	0.0	0.0	0.0	but wait that be childish lem me stop ✋ lol
203	524573573403672576	tastedmahone sexmahone *tags and reports to  other ppls* 	0	0.0	0.0	0.0	tastedmahone sexmahone * tag and report to other ppls *
204	526715558562385920	mondays are a drag	0	0.0	0.0	0.0	monday be a drag
205	527394348573655041	is  being discussed at school? use this blog to promote    more blogs out this week wellcometrust	0	0.0	0.0	0.0	be be discuss at school ? use this blog to promote more blog out this week wellcometrust
206	527782174037389312	one day after the end of qe and as the torrent of q earnings reports continues major us stock index futures are all lower by about %	0	0.0	0.0	0.0	one day after the end of qe and a the torrent of q earnings report continue major u stock index future be all low by about %
207	527805540475621377	mr chakane has thanked media the psl saps safa global icons and all south africans for the support to the meyiwas mulaudzis & mwelases	0	0.0	0.0	0.0	mr chakane have thank medium the psl sap safa global icon and all south african for the support to the meyiwas mulaudzis & mwelases
208	527823873799385088	lupus research institute awards $-million grants to discover what causes lupus 	1	0.0	0.0	1.0	lupus research institute award $ -million grant to discover what cause lupus
209	528250233986514945	virgingalactic reports problem during spaceshiptwo flight 	0	0.0	0.0	0.0	virgingalactic report problem during spaceshiptwo flight
210	531600924217999361	did you know that what you eat can affect your productivity level? 	1	1.0	1.0	1.0	do you know that what you eat can affect your productivity level ?
211	532183622099685377	functioning of human brain 	0	0.0	0.0	0.0	functioning of human brain
212	533478294692585472	students stop by the student center to sign a poster during lunch time to wish the womens soccer team good luck 	0	0.0	0.0	0.0	student stop by the student center to sign a poster during lunch time to wish the womens soccer team good luck
213	533605714301050880	planning a  treat for saturday? check out how pizzahut has changed its identity 	0	0.0	0.0	0.0	plan a treat for saturday ? check out how pizzahut have change it identity
214	534563454095728640	perfect teeth are a turn on	1	1.0	0.0	0.0	perfect teeth be a turn on
215	534584777257390081	a fifth of us high school students use tobacco finds survey 	1	1.0	1.0	1.0	a fifth of u high school student use tobacco find survey
216	535561128215347200	what if people treated physical illness like mental illness? 	0	0.0	0.0	0.0	what if people treat physical illness like mental illness ?
217	535871782910459904	excessive drinking for women  drinks on one occasion oei!! most heavy drinkers are not alcoholics 	1	1.0	1.0	1.0	excessive drinking for woman drink on one occasion oei ! ! most heavy drinker be not alcoholic
218	540632409981857792	sonos releases controller update for ios and android with multi-account support and more    	0	0.0	0.0	0.0	sonos release controller update for io and android with multi-account support and more
220	544215268353134595	hearingloss occurs gradually with age but could  play a role?  rt	1	1.0	0.0	1.0	hearingloss occur gradually with age but could play a role ? rt
221	544737999171231744	speak softly carry alverezamanda fbi reportviolent crime continued to decrease in  while gun sales esc	0	0.0	0.0	0.0	speak softly carry alverezamanda fbi reportviolent crime continue to decrease in while gun sale esc
222	545101981979639808	fliggenkrunker any idea why smash  had a huge increase yesterday? like  entrants out of nowhere	0	0.0	0.0	0.0	fliggenkrunker any idea why smash have a huge increase yesterday ? like entrant out of nowhere
223	545752191336599553	x pure red car  -smd brake tail stop light led bulbs     - full read by ebay price  usd… 	0	0.0	0.0	0.0	x pure red car -smd brake tail stop light lead bulb - full read by ebay price usd…
225	547961912139317249	someone needs to tell santa that checking a list twice still wont prevent time-of-check-to-time-of-use attacks	0	0.0	0.0	0.0	someone need to tell santa that check a list twice still wont prevent time-of-check-to-time-of-use attack
226	550993408467038208	 courthouses stop all weddings to avoid performing  ceremonies   	0	0.0	0.0	0.0	courthouse stop all wedding to avoid perform ceremony
227	551634077766254593	  i called the radio station for the rezroad reports  am and i got a frozen injun insurance quote by jake from statefarm	0	0.0	0.0	0.0	i call the radio station for the rezroad report be and i get a frozen injun insurance quote by jake from statefarm
228	551868891665022977	climate change will cause irreversible impacts if action is not taken ipcc  - nature world news 	1	1.0	1.0	1.0	climate change will cause irreversible impact if action be not take ipcc - nature world news
229	552022197703700481	day  dont stop the sex please         	0	0.0	0.0	0.0	day dont stop the sex please
230	552550000522428417	harry_styles why did the baker stop making doughnuts? he got tired of the hole thing! ◡̈ follow me if you smiled please? love you**✧*	0	0.0	0.0	0.0	harry_styles why do the baker stop making doughnut ? he get tire of the hole thing ! ◡̈ follow me if you smile please ? love you * * ✧ *
231	554656665208115201	indonesia retrieves crashed airasia qzs flight data recorder - channel news asia 	0	0.0	0.0	0.0	indonesia retrieves crash airasia qzs flight data recorder - channel news asia
232	554713519875440640	beagle   they found the bloody thing!	0	0.0	0.0	0.0	beagle they find the bloody thing !
233	555064439607529472	shahidmasooddr without due process of justice?	0	0.0	0.0	0.0	shahidmasooddr without due process of justice ?
234	557196211401150466	aiieviation need more money & black clothes	0	0.0	0.0	0.0	aiieviation need more money & black clothes
235	557823691871244288	juliewassmer campaigners gather in preston to hand in + signature petition urging lancs co co to stop  	0	0.0	0.0	0.0	juliewassmer campaigner gather in preston to hand in + signature petition urge lancs co co to stop
236	558509530796269569	mfs be going over they data plan just to twatch people 💀😂	0	0.0	0.0	0.0	mf be go over they data plan just to twatch people 💀😂
237	558623676179156992	first gig of  at barcornerstone didcot with support from the excellent theaugustlist fri  feb  duotonemusic	0	0.0	0.0	0.0	first gig of at barcornerstone didcot with support from the excellent theaugustlist fri feb duotonemusic
238	558700707658739713	 to sanwal who proved friendship is much more higher than any nationality!!! buzz follow her for awesome tweets on your tl 🍃💐🍁💐🍃	0	0.0	0.0	0.0	to sanwal who prove friendship be much more high than any nationality ! ! ! buzz follow her for awesome tweet on your tl 🍃💐🍁💐🍃
239	559050705374154752	oprah nuclear weapons are a real deadly problem that entire popul of world must deal with  	1	1.0	0.0	0.0	oprah nuclear weapon be a real deadly problem that entire popul of world must deal with
240	559414683631767553	bundle resource bundle resource is a simple module that provides separate service resource entry for each nod 	0	0.0	0.0	0.0	bundle resource bundle resource be a simple module that provide separate service resource entry for each nod
241	559917547152506880	video ios engineer on integrating  and   	0	0.0	0.0	0.0	video io engineer on integrating and
242	560029371470471168	the macroeconomic impact of micro-interventions is an important reason why poverty has persisted despite  	1	1.0	0.0	0.0	the macroeconomic impact of micro-interventions be an important reason why poverty have persist despite
243	560081393040908289	twitter is rolling out an update to introduce group messaging and video support   	0	0.0	0.0	0.0	twitter be roll out an update to introduce group messaging and video support
244	562411971963015168	big data big obstacles towards a social science of  ty daltonconley et al  … data_society	1	0.0	1.0	1.0	big data big obstacle towards a social science of ty daltonconley et al … data_society
