Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
213	533605714301050880	planning #pizza treat saturday? check pizzahut changed identity	0	0.0	0.0	0.0	plan # pizza treat Saturday ? check pizza hut change identity
214	534563454095728640	perfect teeth turn	1	1.0	0.0	0.0	perfect tooth turn
215	534584777257390081	fifth us high school students use tobacco finds survey	1	1.0	1.0	1.0	fifth we high school student use tobacco find survey
216	535561128215347200	people treated physical illness like mental illness?	0	0.0	0.0	0.0	people treat physical illness like mental illness ?
217	535871782910459904	excessive drinking women drinks one occasion oei!! heavy drinkers alcoholics	1	1.0	1.0	1.0	excessive drinking woman drink one occasion oe ! ! heavy drinker alcoholic
218	540632409981857792	sonos releases controller update ios android multi account support #music #sound #premiumaudio	0	0.0	0.0	0.0	son release controller update iOS android multi account support # music # sound # premium audio
220	544215268353134595	hearingloss occurs gradually age could #diabetes play rt	1	1.0	0.0	1.0	hear loss occur gradually age could # diabete play rt
221	544737999171231744	speak softly carry alverezamanda fbi reportviolent crime continued decrease gun sales esc	0	0.0	0.0	0.0	speak softly carry allurement FBI report violent crime continue decrease gun sale SEC
222	545101981979639808	fliggenkrunker idea smash huge increase yesterday? like entrants nowhere	0	0.0	0.0	0.0	faulknerian idea smash huge increase yesterday ? like entrant nowhere
223	545752191336599553	x pure red car smd brake tail stop light led bulbs full read ebay price usd	0	0.0	0.0	0.0	x pure red car AMD brake tail stop light lead bulb full read eBay price usda
225	547961912139317249	someone needs tell santa checking list twice still prevent time check time use attacks	0	0.0	0.0	0.0	someone needs tell Santa checking list twice still prevent time check time use attack
226	550993408467038208	#florida courthouses stop weddings avoid performing #gay ceremonies #gaymarriage #gayrights	0	0.0	0.0	0.0	# Florida courthouse stop wedding avoid perform # gay ceremony # gay marriage # gay right
227	551634077766254593	#rezissocold called radio station rezroad reports got frozen injun insurance quote jake statefarm	0	0.0	0.0	0.0	# resold call radio station reread report get freeze ink insurance quote jake state farm
228	551868891665022977	climate change cause irreversible impacts action taken ipcc nature world news	1	1.0	1.0	1.0	climate change because irreversible impact action take ICC nature world news
229	552022197703700481	day stop sex please #brazzers #realitykings #mofos #na #nsfw #porn #sex #hot	0	0.0	0.0	0.0	day stop sex please # brazer # reality king # moo # na # NSFW # porn # sex # hot
230	552550000522428417	harry styles baker stop making doughnuts? got tired hole thing! follow smiled please? love	0	0.0	0.0	0.0	harry styles baker stop make doughnut ? get tired hole thing ! follow smile please ? love
231	554656665208115201	indonesia retrieves crashed airasia qz 's flight data recorder channel news asia	0	0.0	0.0	0.0	Indonesia retrieve crash Eurasia Q   be flight data recorder channel news Asia
232	554713519875440640	beagle found bloody thing!	0	0.0	0.0	0.0	beagle find bloody thing !
233	555064439607529472	shahidmasooddr without due process justice?	0	0.0	0.0	0.0	headmaster without due process justice ?
234	557196211401150466	aiieviation need money black clothes	0	0.0	0.0	0.0	aviation need money black clothe
235	557823691871244288	juliewassmer campaigners gather preston hand signature petition urging lancs co co stop #fracking	0	0.0	0.0	0.0	july campaigner gather Preston hand signature petition urge lance co co stop # fracke
236	558509530796269569	mfs going data plan twatch people skull face tears joy	0	0.0	0.0	0.0	fm go datum plan watch people skull face tear joy
237	558623676179156992	first gig barcornerstone didcot support excellent theaugustlist fri feb duotonemusic	0	0.0	0.0	0.0	first gig bar cornerstone do cot support excellent ghastly Fri Feb duodenum be
238	558700707658739713	#ff sanwal proved friendship much higher nationality !!! buzz follow awesome tweets tl leaf fluttering wind bouquet maple leaf bouquet leaf fluttering wind	0	0.0	0.0	0.0	# ff sandal prove friendship much high nationality ! ! ! buzz follow awesome tweet Tl leaf flutter wind bouquet maple leaf bouquet leaf flutter wind
239	559050705374154752	oprah nuclear weapons real deadly problem entire popul world must deal #savefukuchildren	1	1.0	0.0	0.0	Oprah nuclear weapon real deadly problem entire popup world must deal # savefukuchildren
240	559414683631767553	bundle resource bundle resource simple module provides separate service resource entry nod	0	0.0	0.0	0.0	bundle resource bundle resource simple module provide separate service resource entry nod
241	559917547152506880	video ios engineer integrating #desktop #mobile #futureofwork	0	0.0	0.0	0.0	video ios engineer integrate # desktop # mobile # firework
242	560029371470471168	macroeconomic impact micro interventions important reason poverty persisted despite	1	1.0	0.0	0.0	macroeconomic impact micro intervention important reason poverty persist despite
243	560081393040908289	twitter rolling update introduce group messaging video support #android	0	0.0	0.0	0.0	twitter rolling update introduce group message video support # android
244	562411971963015168	big data big obstacles towards social science #bigdata ty daltonconley et al data society	1	0.0	1.0	1.0	big datum big obstacle towards social science # big datum ty distinctly ET AL data society
245	563083273602355201	join team need info email bgaribaldi newlifetyler com #getconnected	0	0.0	0.0	0.0	join team need info email Garibaldi lifestyle com # get connect
246	564881266864975872	jlspruill getting a's game easy hell cause bart opposed giants game cool!	0	0.0	0.0	0.0	spryly get a be game easy hell because Bart oppose giants game cool !
248	567527141903187968	depression underreported men	1	1.0	1.0	1.0	depression under report man
249	568088323962507264	eyeball tattoos bizarre disturbing new trend	0	0.0	0.0	0.0	eyeball tattoo bizarre disturb new trend
250	568487751731056640	rt andrewtlamar legislation increase transparency rfp process approved full ga today thanks reevesva patroning	0	0.0	0.0	0.0	rt Andretti legislation increase transparency rf process approve full GA today thank Reeves pardoning
251	568779578812055552	lol niggas dark movie scenes need lighting	0	0.0	0.0	0.0	Lola niggas dark movie scene need lighting
252	568800068360282112	house science committee anti nsf witch hunt demanding information grants physical sciences	1	0.0	0.0	1.0	house science committee anti NSF witch hunt demand information grant physical science
253	570597474072727552	coping levels explanation behavioral sciences	1	0.0	1.0	1.0	cope level explanation behavioral science
254	572172464580517889	check b healing stone magnet pillow therpic helps stop pain body via ebay	1	1.0	0.0	0.0	check b heal stone magnet pillow epic help stop pain body via eBay
255	573496486501154816	diabetes research new registry aim improve outcomes #ncdr	1	0.0	1.0	1.0	diabetes research new registry aim improve outcome # ctr
256	573656331485192192	icymi harrison ford fair moderate condition crashing plane us reports say	0	0.0	0.0	0.0	icy mi Harrison ford fair moderate condition crash plane we report say
257	575080590958964736	psychedelic drug use could reduce psychological distress suicidal thinking #science	1	1.0	1.0	1.0	psychedelic drug use could reduce psychological distress suicidal think # science
258	576065596590161920	although relationship looks good paper leo	0	0.0	0.0	0.0	although relationship look good paper Leo
259	576144390755786753	cassini confirms hydrothermal activity ocean saturn's moon brooks hayswashington march upi nas	1	1.0	1.0	1.0	casino confirm hydrothermal activity ocean Saturn be moon brook Washington march UPI NSA
260	576277522158989312	although relationship looks good paper leo	0	0.0	0.0	0.0	although relationship look good paper Leo
261	577264538376151040	people sight loss face least higher costs everyday living says new study	1	1.0	1.0	1.0	people sight loss face least high cost everyday living say new study
263	578540328224845824	via medical xpress new vitro test tube study dietary functional benefits bartlet #ufo ubloghealth	1	0.0	1.0	1.0	via medical press new Vito test tube study dietary functional benefit Bartlett # UFO obliquely
264	578942591317647360	marc marc jacobs folding marcjacobs line reports wwd #fashion #retail	0	0.0	0.0	0.0	Marc Marc Jacobs fold Jacobs line report we d # fashion # retail
265	579050929837760512	country holds million kurds find pro kurdish protests wrong avidly support pro palestine ones?	0	0.0	0.0	0.0	country hold million Kurd be find pro kurdish protest wrong avidly support pro Palestine one ?
266	580972622399291392	european union turkey post arab spring era mapping strategic interests turbulent neighborhood	1	0.0	1.0	1.0	european union turkey post arab spring era map strategic interest turbulent neighborhood
267	581216982026063872	chance number gov ukhomeoffice comment increase confidence police positive way	0	0.0	0.0	0.0	chance number gov Khomeini be comment increase confidence police positive way
268	584128760141615104	foot gas im tryin pass red lights stop signs	0	0.0	0.0	0.0	foot gas I be try pass red light stop sign
269	586476458907959296	companies report increase attempted cyber security breaches #dginsights #cybersecurity	1	1.0	0.0	0.0	company report increase attempt cuber security breach # insight # obscurity
270	586896526837972992	study shifts electricity generation spur net job growth coal jobs decline via dukeu	1	1.0	1.0	1.0	study shift electricity generation spur net job growth coal job decline via Duke
271	587154820450033665	horse chase leads arrest beating	0	0.0	0.0	0.0	horse chase lead arrest beat
272	588344815856812032	overzealous dangerous patriotism school nurse refused treat student stand pledge allegiance	0	0.0	0.0	0.0	overzealous dangerous patriotism school nurse refuse treat student stand pledge allegiance
273	589308960450039808	smurfhawk bhmjohnecs need playing time w s'all good frustrating	0	0.0	0.0	0.0	smurf hawk Hmong be need play time w Sally good frustrating
274	589534492395704320	coumadin decreased sex drive men	1	1.0	0.0	0.0	comedian decrease sex drive man
275	591307080277094400	reason disproportionate number patriots fans working white house	0	0.0	0.0	0.0	reason disproportionate number patriot fan work white house
276	592145135711887361	approx houses collapsed #barpak #gorkha epicenter #nepalquake reports state radio reporter #gorkha	0	0.0	0.0	0.0	approx house collapse # barack # Gurkha epicenter # nepalese report state radio reporter # Gurkha
277	592793990870740993	child molesters dream rt actionnewsjax parents urged support free range cont	0	0.0	0.0	0.0	child molester dream rt action parent urge support free range cont
